created_at,id,full_text,entities,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,text,label
Mon May 18 09:25:28 +0000 2020,1160,@HenryJP5 Anderhalve meter wordt anderhalve muiter dan😱,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HenryJP5', 'name': 'Don Henrique da Holanda', 'id': 3410940773, 'id_str': '3410940773', 'indices': [0, 9]}], 'urls': []}",False,0.0,2.0,False,False,,,nl, Anderhalve meter wordt anderhalve muiter dan😱,ANDERS
Fri Mar 27 09:40:54 +0000 2020,3083,Ik hoop toch zo dat de socialist en mensenredder Marcel van Dam tot de schoonmakers in zijn kasteel anderhalve meter afstand kan houden. https://t.co/JVONPo6BTl,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WaterdrinkerP', 'name': 'Pieter Waterdrinker', 'id': 481859991, 'id_str': '481859991', 'indices': [3, 17]}], 'urls': []}",False,25.0,0.0,False,False,,,nl,Ik hoop toch zo dat de socialist en mensenredder Marcel van Dam tot de schoonmakers in zijn kasteel anderhalve meter afstand kan houden. ,ANDERS
Thu Jun 11 21:38:46 +0000 2020,1969,@madeforsam @tyronestears ja maar er zouden teveel mensen komen voor de tramkade en anderhalve meter afstand,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,0.0,0.0,False,False,,,nl,  ja maar er zouden teveel mensen komen voor de tramkade en anderhalve meter afstand,EENS
Sun Jun 07 17:20:39 +0000 2020,1198,@Jannico71 @NOS Wel eens geprobeerd afstand te houden in een winkel waar meer pilaren binnen staan dan er mensen in kunnen? 😂,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Jannico71', 'name': 'Jan-nico 😺😺🐢🐢', 'id': 928225065082253312, 'id_str': '928225065082253312', 'indices': [0, 10]}, {'screen_name': 'NOS', 'name': 'NOS', 'id': 7174972, 'id_str': '7174972', 'indices': [11, 15]}], 'urls': []}",False,0.0,1.0,False,False,,,nl,  Wel eens geprobeerd afstand te houden in een winkel waar meer pilaren binnen staan dan er mensen in kunnen? 😂,ANDERS
Tue Mar 31 18:06:26 +0000 2020,1356,"@MinPres wilt u onderstaande lezen? Met de 1,5 meter afstand moet het toch mogelijk zijn om (wanneer je geen Corona klachten hebt) een afspraak te hebben binnen de GGZ. https://t.co/DcRsoy70rC","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MinPres', 'name': 'Mark Rutte', 'id': 155507136, 'id_str': '155507136', 'indices': [0, 8]}], 'urls': [{'url': 'https://t.co/DcRsoy70rC', 'expanded_url': 'https://twitter.com/lachendleven/status/1245037343431630850', 'display_url': 'twitter.com/lachendleven/s…', 'indices': [169, 192]}]}",True,0.0,0.0,False,False,False,False,nl," wilt u onderstaande lezen? Met de 1,5 meter afstand moet het toch mogelijk zijn om (wanneer je geen Corona klachten hebt) een afspraak te hebben binnen de GGZ. ",EENS
Sun Mar 15 14:45:32 +0000 2020,1901,@iRepeltje Alleen bij tegenliggers even 4mtr afstand houden😁,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iRepeltje', 'name': '#iRepel 🧩💙🤘👠', 'id': 222757207, 'id_str': '222757207', 'indices': [0, 10]}], 'urls': []}",False,0.0,1.0,False,False,,,nl, Alleen bij tegenliggers even 4mtr afstand houden😁,ANDERS
Sat May 09 06:39:13 +0000 2020,1975,@marianneschuurm Hou Schiphol en zijn gebruikers dus nog even aan de regels van anderhalve meter. Er wordt zeker nog steeds niet gehandhaafd daar?,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'marianneschuurm', 'name': 'Marianne Schuurmans', 'id': 21993540, 'id_str': '21993540', 'indices': [0, 16]}], 'urls': []}",False,1.0,3.0,False,False,,,nl, Hou Schiphol en zijn gebruikers dus nog even aan de regels van anderhalve meter. Er wordt zeker nog steeds niet gehandhaafd daar?,EENS
Mon May 11 10:57:16 +0000 2020,776,"En misschien heb je het al en fungeer je onbewust als taxi. Was je handen, houd afstand. https://t.co/neSMEuwexm","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Walrathis', 'name': 'Andrea', 'id': 2502010818, 'id_str': '2502010818', 'indices': [3, 13]}], 'urls': []}",True,2.0,0.0,False,False,,,nl,"En misschien heb je het al en fungeer je onbewust als taxi. Was je handen, houd afstand. ",EENS
Tue Jun 02 11:18:43 +0000 2020,2652,"Domrechts wekenlang: ""Rot op met je 1.5 meter. Rot op met je mondkapjes, we hunkeren naar vrijheid op straat""
Domrechts over Scheveningen: ""bier en tietuhh!""
Anti-racisme demonstratie waarbij 95% een mondkapje droeg: ""JULLIE BRENGEN ONS IN GEVAAR, SCHANDE!1!1!""
#BlackLivesMatter","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Isa_Yusibov', 'name': 'Lord Isa Yusibov 🇪🇺 🇳🇱', 'id': 1359450264, 'id_str': '1359450264', 'indices': [3, 15]}], 'urls': []}",False,85.0,0.0,False,False,,,nl,"Domrechts wekenlang: ""Rot op met je 1.5 meter. Rot op met je mondkapjes, we hunkeren naar vrijheid op straat""
Domrechts over Scheveningen: ""bier en tietuhh!""
Anti-racisme demonstratie waarbij 95% een mondkapje droeg: ""JULLIE BRENGEN ONS IN GEVAAR, SCHANDE!1!1!""
#BlackLivesMatter",EENS
Thu Jun 25 12:14:41 +0000 2020,568,"1,5 meter afstand blijft belangrijk! Ook na 1 juli. Door afstand te houden geven we elkaar meer ruimte. Hieronder de nieuwe maatregelen op een rij👇
#corona #stapvoorstap #alleensamen #anderhalvemetersamenleving https://t.co/DQ2Tyr90FQ","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GemeenteHsum', 'name': 'Gemeente Hilversum', 'id': 187861584, 'id_str': '187861584', 'indices': [3, 16]}], 'urls': []}",False,3.0,0.0,False,False,,,nl,"1,5 meter afstand blijft belangrijk! Ook na 1 juli. Door afstand te houden geven we elkaar meer ruimte. Hieronder de nieuwe maatregelen op een rij👇
#corona #stapvoorstap #alleensamen #anderhalvemetersamenleving ",EENS
Wed May 06 15:21:14 +0000 2020,1786,"@crielaardgeert @GemeenteLeiden @Singelpark Vanaf vandaag! Ruimte zat om 1,5 meter afstand te houden. Enne...volgende keer nog even netjes tot het einde de hekken laten staan 😉 https://t.co/cAgw5j5Ph3","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'crielaardgeert', 'name': 'Geert Crielaard', 'id': 46624034, 'id_str': '46624034', 'indices': [0, 15]}, {'screen_name': 'GemeenteLeiden', 'name': 'Gemeente Leiden', 'id': 72798332, 'id_str': '72798332', 'indices': [16, 31]}, {'screen_name': 'Singelpark', 'name': 'Singelpark', 'id': 322147102, 'id_str': '322147102', 'indices': [32, 43]}], 'urls': [], 'media': [{'id': 1258054193056608261, 'id_str': '1258054193056608261', 'indices': [177, 200], 'media_url': 'http://pbs.twimg.com/media/EXWBn4VUcAUaLlx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EXWBn4VUcAUaLlx.jpg', 'url': 'https://t.co/cAgw5j5Ph3', 'display_url': 'pic.twitter.com/cAgw5j5Ph3', 'expanded_url': 'https://twitter.com/AshleyNorth91/status/1258054220776783875/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}",False,0.0,2.0,False,False,False,False,nl,"   Vanaf vandaag! Ruimte zat om 1,5 meter afstand te houden. Enne...volgende keer nog even netjes tot het einde de hekken laten staan 😉 ",EENS
Sun May 10 15:14:04 +0000 2020,4047,"Toch zojuist weer een zeer zieke relatief jonge #corona patiënt naar het ziekenhuis moeten sturen. Allemaal blijven oppassen dus, blijf weg op drukke plekken en houd anderhalve meter afstand.

Dit  Virus  Is  Niet  Weg
...echt niet mensen
#COVID19 https://t.co/NykLKd8uVd","{'hashtags': [{'text': 'corona', 'indices': [62, 69]}], 'symbols': [], 'user_mentions': [{'screen_name': 'rschonck', 'name': 'Rob Schonck', 'id': 465987340, 'id_str': '465987340', 'indices': [3, 12]}], 'urls': []}",False,1090.0,0.0,False,False,,,nl,"Toch zojuist weer een zeer zieke relatief jonge #corona patiënt naar het ziekenhuis moeten sturen. Allemaal blijven oppassen dus, blijf weg op drukke plekken en houd anderhalve meter afstand.

Dit  Virus  Is  Niet  Weg
...echt niet mensen
#COVID19 ",EENS
Sun Mar 22 18:54:01 +0000 2020,3828,"Schiphol dat als een van de eersten om staatssteun vroeg, lapt zelf de 1.5 mtr overheidsregel aan haar laars. https://t.co/vag0Bwkc6D","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'daphneskopelos', 'name': 'Daphne Timmers', 'id': 457382971, 'id_str': '457382971', 'indices': [3, 18]}], 'urls': []}",True,4.0,0.0,False,False,,,nl,"Schiphol dat als een van de eersten om staatssteun vroeg, lapt zelf de 1.5 mtr overheidsregel aan haar laars. ",EENS
Mon May 18 19:17:09 +0000 2020,25,"#Ammonieten zijn #fossielen van
#inktvissen. Deze zijn 65 miljoen jaar geleden uitgestorven.
.
Toen&amp;Nu Broederenstraat 9 
.
#Deventer #broederenstraat #COVID19 #anderhalvemetersamenleving #COVIDー19 #edelstenen #natuur #Enschede #zutphen #almelo #apeldoorn #warm #zee #zomer https://t.co/qQyRfXmpEr","{'hashtags': [{'text': 'Ammonieten', 'indices': [0, 11]}, {'text': 'fossielen', 'indices': [17, 27]}, {'text': 'inktvissen', 'indices': [32, 43]}, {'text': 'Deventer', 'indices': [128, 137]}, {'text': 'broederenstraat', 'indices': [138, 154]}, {'text': 'COVID19', 'indices': [155, 163]}, {'text': 'anderhalvemetersamenleving', 'indices': [164, 191]}, {'text': 'COVIDー19', 'indices': [192, 201]}, {'text': 'edelstenen', 'indices': [202, 213]}, {'text': 'natuur', 'indices': [214, 221]}, {'text': 'Enschede', 'indices': [222, 231]}, {'text': 'zutphen', 'indices': [232, 240]}, {'text': 'almelo', 'indices': [241, 248]}, {'text': 'apeldoorn', 'indices': [249, 259]}, {'text': 'warm', 'indices': [260, 265]}, {'text': 'zee', 'indices': [266, 270]}, {'text': 'zomer', 'indices': [271, 277]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1262462208505774082, 'id_str': '1262462208505774082', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1262462208505774082/pu/img/lJ3rWLM7CaUWeFLx.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1262462208505774082/pu/img/lJ3rWLM7CaUWeFLx.jpg', 'url': 'https://t.co/qQyRfXmpEr', 'display_url': 'pic.twitter.com/qQyRfXmpEr', 'expanded_url': 'https://twitter.com/ToenenNuwinkel/status/1262462245411459079/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}",False,0.0,0.0,False,False,False,False,nl,"#Ammonieten zijn #fossielen van
#inktvissen. Deze zijn 65 miljoen jaar geleden uitgestorven.
.
Toen&amp;Nu Broederenstraat 9 
.
#Deventer #broederenstraat #COVID19 #anderhalvemetersamenleving #COVIDー19 #edelstenen #natuur #Enschede #zutphen #almelo #apeldoorn #warm #zee #zomer ",ANDERS
Sat Jun 20 14:50:59 +0000 2020,3126,Ik zou ook wel willen demonstreren tegen die stomme #anderhalvemetersamenleving. Alleen vond ik die beelden van mensen op hun buik aan de beademing zo k*t. En die huilende artsen en verplegers ernaast vond ik ook niet zo gezellig. Dus....,"{'hashtags': [{'text': 'anderhalvemetersamenleving', 'indices': [70, 97]}], 'symbols': [], 'user_mentions': [{'screen_name': 'woutervdgoes', 'name': 'Wouter van der Goes', 'id': 67653539, 'id_str': '67653539', 'indices': [3, 16]}], 'urls': []}",False,21.0,0.0,False,False,,,nl,Ik zou ook wel willen demonstreren tegen die stomme #anderhalvemetersamenleving. Alleen vond ik die beelden van mensen op hun buik aan de beademing zo k*t. En die huilende artsen en verplegers ernaast vond ik ook niet zo gezellig. Dus....,EENS
Wed Apr 01 10:27:02 +0000 2020,1092,"@FR12Patrick Je vergeet dat het ook bijna een olympische sport omdat je andere shoppers met een karretje op 1,5 meter probeert te ontwijken toch je eigen boodschappen te doen.","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FR12Patrick', 'name': '[FR12]Patrick', 'id': 419043946, 'id_str': '419043946', 'indices': [0, 12]}], 'urls': []}",False,0.0,1.0,False,False,,,nl," Je vergeet dat het ook bijna een olympische sport omdat je andere shoppers met een karretje op 1,5 meter probeert te ontwijken toch je eigen boodschappen te doen.",ANDERS
Sun Apr 12 15:48:38 +0000 2020,1257,"@KonMarty Ik mag hopen dat die mensen die daar een BBQ houden zich wel gewoon aan die 1,5 meter houden. Heb vandaag namelijk mensen aan een tafel zien eten die dat absoluut niet deden.","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KonMarty', 'name': '#MARTYFORTY', 'id': 21524395, 'id_str': '21524395', 'indices': [0, 9]}], 'urls': []}",False,0.0,1.0,False,False,,,nl," Ik mag hopen dat die mensen die daar een BBQ houden zich wel gewoon aan die 1,5 meter houden. Heb vandaag namelijk mensen aan een tafel zien eten die dat absoluut niet deden.",EENS
Thu Jun 18 17:45:30 +0000 2020,1998,"@mbunck @NS_online @KPN Ja, pak ‘m beet anderhalve meter ;-)","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mbunck', 'name': 'Maurice Unck', 'id': 2483871060, 'id_str': '2483871060', 'indices': [0, 7]}, {'screen_name': 'NS_online', 'name': 'NS online', 'id': 121372044, 'id_str': '121372044', 'indices': [8, 18]}, {'screen_name': 'KPN', 'name': 'KPN', 'id': 19103718, 'id_str': '19103718', 'indices': [19, 23]}], 'urls': []}",False,0.0,2.0,False,False,,,nl,"   Ja, pak ‘m beet anderhalve meter ;-)",ANDERS
Fri Jun 19 13:04:21 +0000 2020,84,"#RT @Clintel_NL: Na olie, kolen en gas lijkt ook biomassa te kunnen worden afgestreept als energiebron van de toekomst, nu zelfs Urgenda er afstand van neemt. Wat nu? Gaat NL het redden op zon en wind? Guus Berkhout heeft daar op zijn zachtst gezegd wein… https://t.co/jl2fud91hD","{'hashtags': [{'text': 'RT', 'indices': [0, 3]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jl2fud91hD', 'expanded_url': 'https://www.telegraaf.nl/watuzegt/235092628/onze-energievoorziening-wordt-onbetaalbaar', 'display_url': 'telegraaf.nl/watuzegt/23509…', 'indices': [256, 279]}]}",False,0.0,0.0,False,False,False,False,nl,"# : Na olie, kolen en gas lijkt ook biomassa te kunnen worden afgestreept als energiebron van de toekomst, nu zelfs Urgenda er afstand van neemt. Wat nu? Gaat NL het redden op zon en wind? Guus Berkhout heeft daar op zijn zachtst gezegd wein… ",ANDERS
Fri Mar 27 12:47:58 +0000 2020,1665,"Met de noodverordening Covid-19 worden maatregelen om het coronavirus te bestrijden afdwingbaar. Het is niet meer toegestaan om in een groep van 3 of meer personen naar buiten te gaan.
- blijf thuis
- vermijd sociale contacten
- houd 1,5 meter afstand 
#corona #alleensamen https://t.co/kthenfe5YF","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'schiedam_nl', 'name': 'Gemeente Schiedam', 'id': 157649457, 'id_str': '157649457', 'indices': [3, 15]}], 'urls': []}",True,16.0,0.0,False,False,,,nl,"Met de noodverordening Covid-19 worden maatregelen om het coronavirus te bestrijden afdwingbaar. Het is niet meer toegestaan om in een groep van 3 of meer personen naar buiten te gaan.
- blijf thuis
- vermijd sociale contacten
- houd 1,5 meter afstand 
#corona #alleensamen ",EENS
Mon Jun 01 18:36:15 +0000 2020,3487,"Nu ineens zit iedereen zich druk te maken om die 1,5 meter regel bij die demo in Amsterdam. Jullie maakten daar geen probleem van bij die 5G wappies in Den Haag. Dat is toch wel de goh van de dag, vind ik. Dus opzouten met je hypocrisie. Dank!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AnneBruijne', 'name': 'Anne fait tout 💉💉', 'id': 977060784755834880, 'id_str': '977060784755834880', 'indices': [3, 15]}], 'urls': []}",False,3.0,0.0,False,False,,,nl,"Nu ineens zit iedereen zich druk te maken om die 1,5 meter regel bij die demo in Amsterdam. Jullie maakten daar geen probleem van bij die 5G wappies in Den Haag. Dat is toch wel de goh van de dag, vind ik. Dus opzouten met je hypocrisie. Dank!",EENS
Wed Mar 18 09:27:52 +0000 2020,4308,"We ontvangen steeds meer berichten van winkelpersoneel betreffende klanten die lacherig doen over afstand houden, mondmaskers en alle noodzakelijke maatregelen.
Winkels waarvan klanten hardleers blijven sluiten dan ook. Volg de regels aub! #coronavirus #Coronabelgie https://t.co/MveGpgHP92","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pulsdistributie', 'name': 'voorwiewerktaandewinkel', 'id': 1143456222043103232, 'id_str': '1143456222043103232', 'indices': [3, 19]}], 'urls': []}",False,1.0,0.0,False,False,,,nl,"We ontvangen steeds meer berichten van winkelpersoneel betreffende klanten die lacherig doen over afstand houden, mondmaskers en alle noodzakelijke maatregelen.
Winkels waarvan klanten hardleers blijven sluiten dan ook. Volg de regels aub! #coronavirus #Coronabelgie ",EENS
Sat Mar 21 17:08:58 +0000 2020,2685,"Een belangrijke videoboodschap over de coronavirus vanuit het Jeroen Bosch Ziekenhuis. Neem maatregelen en houd vooral afstand, geldt ook voor jongeren! https://t.co/qRTO6C8cml","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'marcoderksen', 'name': 'Marco Derksen', 'id': 1252681, 'id_str': '1252681', 'indices': [3, 16]}], 'urls': []}",False,16.0,0.0,False,False,,,nl,"Een belangrijke videoboodschap over de coronavirus vanuit het Jeroen Bosch Ziekenhuis. Neem maatregelen en houd vooral afstand, geldt ook voor jongeren! ",EENS
Wed May 06 07:16:10 +0000 2020,2789,"Ga je morgen weer naar het werk in eigen gemeente of buurgemeente? Neem zeker de #fiets, als dat kan. Maak mee ruimte voor #PhysicalDistancing op straat of op bus/tram. De zon zal schijnen. #anderhalvemetersamenleving #sterkfietsbeleid @elkevdbrandt @LydiaPeeters @frankdeboosere","{'hashtags': [{'text': 'fiets', 'indices': [96, 102]}], 'symbols': [], 'user_mentions': [{'screen_name': 'WoutBaert', 'name': 'Wout Baert', 'id': 517681732, 'id_str': '517681732', 'indices': [3, 13]}], 'urls': []}",False,14.0,0.0,False,False,,,nl,"Ga je morgen weer naar het werk in eigen gemeente of buurgemeente? Neem zeker de #fiets, als dat kan. Maak mee ruimte voor #PhysicalDistancing op straat of op bus/tram. De zon zal schijnen. #anderhalvemetersamenleving #sterkfietsbeleid   ",EENS
Fri Apr 24 15:19:17 +0000 2020,3259,"Kun je 1,5 meter afstand houden in de auto? En zo ja, welke auto is daar groot genoeg voor? https://t.co/XsZZMtgUij","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1253701253818994694, 'id_str': '1253701253818994694', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/EWYOFcFXYAEmpP1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWYOFcFXYAEmpP1.jpg', 'url': 'https://t.co/XsZZMtgUij', 'display_url': 'pic.twitter.com/XsZZMtgUij', 'expanded_url': 'https://twitter.com/ANWB/status/1253705074611798022/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}",False,2.0,8.0,False,False,False,False,nl,"Kun je 1,5 meter afstand houden in de auto? En zo ja, welke auto is daar groot genoeg voor? ",EENS
Fri Apr 17 17:40:50 +0000 2020,755,"Nogmaals: houd afstand mensen, ook op #zeiklozevrijdagavond https://t.co/QV0l6hs1QK","{'hashtags': [{'text': 'zeiklozevrijdagavond', 'indices': [38, 59]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1251203971521425414, 'id_str': '1251203971521425414', 'indices': [60, 83], 'media_url': 'http://pbs.twimg.com/media/EV0rYggXsAYS7Ew.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EV0rYggXsAYS7Ew.jpg', 'url': 'https://t.co/QV0l6hs1QK', 'display_url': 'pic.twitter.com/QV0l6hs1QK', 'expanded_url': 'https://twitter.com/RonPVV/status/1251203981449273345/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 646, 'h': 957, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 459, 'h': 680, 'resize': 'fit'}, 'large': {'w': 646, 'h': 957, 'resize': 'fit'}}}]}",False,1.0,8.0,False,False,False,False,nl,"Nogmaals: houd afstand mensen, ook op #zeiklozevrijdagavond ",EENS
Mon May 11 18:10:00 +0000 2020,2143,"@tom_decock @vanranstmarc Met afstand houden alleen redt je het niet. Zodra je een verpakking, deur, pin apparaat of liftknopje vastpak ben je de sjaak.","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tom_decock', 'name': 'Tom Decock', 'id': 156228554, 'id_str': '156228554', 'indices': [0, 11]}, {'screen_name': 'vanranstmarc', 'name': 'Marc Van Ranst', 'id': 478131673, 'id_str': '478131673', 'indices': [12, 25]}], 'urls': []}",False,0.0,0.0,False,False,,,nl,"  Met afstand houden alleen redt je het niet. Zodra je een verpakking, deur, pin apparaat of liftknopje vastpak ben je de sjaak.",ANDERS
Fri Mar 27 16:18:45 +0000 2020,2199,"🚨🚨
Deze man heeft dringend hulp nodig!
#koekoek #afstandhouden #Jetten https://t.co/nF6cWQcOmg","{'hashtags': [{'text': 'koekoek', 'indices': [56, 64]}, {'text': 'afstandhouden', 'indices': [65, 79]}, {'text': 'Jetten', 'indices': [80, 87]}], 'symbols': [], 'user_mentions': [{'screen_name': 'MissMel_12_', 'name': 'Mel 💕', 'id': 151949069, 'id_str': '151949069', 'indices': [3, 15]}], 'urls': []}",True,10.0,0.0,False,False,,,nl,"🚨🚨
Deze man heeft dringend hulp nodig!
#koekoek #afstandhouden #Jetten ",EENS
Mon Mar 16 12:23:32 +0000 2020,511,"Ook wij houden zo veel mogelijk 'social distance': al onze collega's blijven ongeveer 1,5m uit elkaar om de verspreiding van het #coronavirus tegen te gaan. 
Doe je mee? #houdafstand #samentegencorona https://t.co/3lquwTy3f6","{'hashtags': [{'text': 'coronavirus', 'indices': [129, 141]}, {'text': 'houdafstand', 'indices': [170, 182]}, {'text': 'samentegencorona', 'indices': [183, 200]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1239527565766860800, 'id_str': '1239527565766860800', 'indices': [201, 224], 'media_url': 'http://pbs.twimg.com/media/ETOvwPbWoAAFjBn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETOvwPbWoAAFjBn.jpg', 'url': 'https://t.co/3lquwTy3f6', 'display_url': 'pic.twitter.com/3lquwTy3f6', 'expanded_url': 'https://twitter.com/BZAntwerpen/status/1239527720830275591/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 960, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}",False,12.0,123.0,False,False,False,False,nl,"Ook wij houden zo veel mogelijk 'social distance': al onze collega's blijven ongeveer 1,5m uit elkaar om de verspreiding van het #coronavirus tegen te gaan. 
Doe je mee? #houdafstand #samentegencorona ",EENS
Wed May 20 11:49:35 +0000 2020,2125,@telegraaf Hahahaha. Lees je mee @MinPres? #anderhalvemetersamenleving #coronamaatregelen,"{'hashtags': [{'text': 'anderhalvemetersamenleving', 'indices': [43, 70]}, {'text': 'coronamaatregelen', 'indices': [71, 89]}], 'symbols': [], 'user_mentions': [{'screen_name': 'telegraaf', 'name': 'De Telegraaf', 'id': 2902821, 'id_str': '2902821', 'indices': [0, 10]}, {'screen_name': 'MinPres', 'name': 'Mark Rutte', 'id': 155507136, 'id_str': '155507136', 'indices': [33, 41]}], 'urls': []}",False,0.0,2.0,False,False,,,nl, Hahahaha. Lees je mee ? #anderhalvemetersamenleving #coronamaatregelen,ANDERS
Sat Apr 04 10:27:03 +0000 2020,2436,"Buurman zit op het stoepje direct naast ons (precies anderhalve meter...) te hoesten en te proesten. Ik: Is dat wel verstandig? Hij: Ja, ik heb hooikoorts. Hoezo? Ik: Wat denk je zelf?","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,0.0,28.0,False,False,,,nl,"Buurman zit op het stoepje direct naast ons (precies anderhalve meter...) te hoesten en te proesten. Ik: Is dat wel verstandig? Hij: Ja, ik heb hooikoorts. Hoezo? Ik: Wat denk je zelf?",EENS
Thu Apr 09 15:54:57 +0000 2020,3209,"Juist voor de mensen die ons lief zijn, moeten we volhouden. 

Daarom:

🏠 Blijf zoveel mogelijk thuis
↔️ Houd 1,5 meter afstand
Was vaker je handen. #StayAtHome

#alleensamen https://t.co/aoO7pwnnkS","{'hashtags': [{'text': 'StayAtHome', 'indices': [149, 160]}, {'text': 'alleensamen', 'indices': [162, 174]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1248277679276605440, 'id_str': '1248277679276605440', 'indices': [175, 198], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1248277679276605440/pu/img/FiGGZQyvW1UvREZJ.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1248277679276605440/pu/img/FiGGZQyvW1UvREZJ.jpg', 'url': 'https://t.co/aoO7pwnnkS', 'display_url': 'pic.twitter.com/aoO7pwnnkS', 'expanded_url': 'https://twitter.com/Pro_Respect/status/1248278232001966081/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 636, 'h': 360, 'resize': 'fit'}, 'large': {'w': 636, 'h': 360, 'resize': 'fit'}, 'small': {'w': 636, 'h': 360, 'resize': 'fit'}}}]}",False,2.0,5.0,False,False,False,False,nl,"Juist voor de mensen die ons lief zijn, moeten we volhouden. 

Daarom:

🏠 Blijf zoveel mogelijk thuis
↔️ Houd 1,5 meter afstand
Was vaker je handen. #StayAtHome

#alleensamen ",EENS
Fri Mar 27 17:40:49 +0000 2020,731,"Het is belangrijk om zoveel mogelijk thuis te blijven en afstand te houden van anderen. Dit heet ook wel 'social distancing'. Maar hoe werkt dat eigenlijk en waarom is dit zo belangrijk? 👇

Gebruik je verstand, houd afstand. 👩🏾 ↔️ 👦

#coronavirus #COVID19 https://t.co/K7BBSMnB6U","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rivm', 'name': 'RIVM', 'id': 35527415, 'id_str': '35527415', 'indices': [3, 8]}], 'urls': []}",False,403.0,0.0,False,False,,,nl,"Het is belangrijk om zoveel mogelijk thuis te blijven en afstand te houden van anderen. Dit heet ook wel 'social distancing'. Maar hoe werkt dat eigenlijk en waarom is dit zo belangrijk? 👇

Gebruik je verstand, houd afstand. 👩🏾 ↔️ 👦

#coronavirus #COVID19 ",EENS
